region,This region has many tall trees.,região,Esta região tem muitas árvores altas.,[sound:793_region.mp3]
television,We watch television after dinner.,televisão,Nós assistimos televisão depois do jantar.,[sound:794_television.mp3]
box,Put your toys in the box.,caixa,Coloque seus brinquedos na caixa.,[sound:795_box.mp3]
TV,She watches TV every evening.,TV,Ela assiste TV toda noite.,[sound:796_tv.mp3]
training,He does training every morning.,treinamento,Ele faz treinamento toda manhã.,[sound:797_training.mp3]
pretty,The garden is very pretty today.,bonito,O jardim está muito bonito hoje.,[sound:798_pretty.mp3]
trade,Countries trade food and goods.,comércio,Os países fazem comércio de alimentos e produtos.,[sound:799_trade.mp3]
deal,We made a deal to share.,acordo,Fizemos um acordo para compartilhar.,[sound:800_deal.mp3]
election,The election decided our new leader.,eleição,A eleição decidiu nosso novo líder.,[sound:801_election.mp3]
everybody,Everybody is happy today.,todo mundo,Todo mundo está feliz hoje.,[sound:802_everybody.mp3]
physical,We have physical education on Monday.,físico,Temos educação física na segunda-feira.,[sound:803_physical.mp3]
to lay,Please lay the book on the table.,colocar,Por favor coloque o livro na mesa.,[sound:804_to_lay.mp3]
general,The general idea is very simple.,geral,A ideia geral é muito simples.,[sound:805_general.mp3]
feeling,I have a good feeling about this.,sentimento,Eu tenho um bom sentimento sobre isso.,[sound:806_feeling.mp3]
standard,This is the standard way to do it.,padrão,Esta é a forma padrão de fazer isso.,[sound:807_standard.mp3]
bill,Dad paid the electricity bill today.,conta,Papai pagou a conta de luz hoje.,[sound:808_bill.mp3]
message,She sent me a message this morning.,mensagem,Ela me enviou uma mensagem esta manhã.,[sound:809_message.mp3]
to fail,I do not want to fail the test.,falhar,Eu não quero falhar na prova.,[sound:810_to_fail.mp3]
outside,The kids are playing outside.,fora,As crianças estão brincando lá fora.,[sound:811_outside.mp3]
to arrive,We will arrive at school early.,chegar,Nós vamos chegar cedo na escola.,[sound:812_to_arrive.mp3]
analysis,The analysis of the data was clear.,análise,A análise dos dados foi clara.,[sound:813_analysis.mp3]
benefit,Exercise is a benefit for your health.,benefício,O exercício é um benefício para sua saúde.,[sound:814_benefit.mp3]
to name,Can you name all the planets?,nomear,Você consegue nomear todos os planetas?,[sound:815_to_name.mp3]
sex,The form asks for your age and sex.,sexo,O formulário pede sua idade e sexo.,[sound:816_sex.mp3]
forward,Please step forward when I call you.,para frente,Por favor dê um passo à frente quando eu chamar.,[sound:817_forward.mp3]
lawyer,The lawyer spoke in front of the judge.,advogado,O advogado falou na frente do juiz.,[sound:818_lawyer.mp3]
to present,She will present her project today.,apresentar,Ela vai apresentar seu projeto hoje.,[sound:819_to_present.mp3]
section,Read the first section of the book.,seção,Leia a primeira seção do livro.,[sound:820_section.mp3]
environmental,Pollution is an environmental problem.,ambiental,A poluição é um problema ambiental.,[sound:821_environmental.mp3]
glass,Please drink a glass of water.,copo,Por favor beba um copo de água.,[sound:822_glass.mp3]
to answer,He did not answer the question.,responder,Ele não respondeu a pergunta.,[sound:823_to_answer.mp3]
skill,Reading is an important skill.,habilidade,Ler é uma habilidade importante.,[sound:824_skill.mp3]
sister,My sister loves to draw.,irmã,Minha irmã adora desenhar.,[sound:825_sister.mp3]
PM,The meeting starts at 3 PM.,tarde,A reunião começa às 3 da tarde.,[sound:826_pm.mp3]
professor,The professor explained the lesson clearly.,professor,O professor explicou a lição claramente.,[sound:827_professor.mp3]
operation,The doctor performed a small operation.,operação,O médico realizou uma pequena operação.,[sound:828_operation.mp3]
financial,My parents handle all financial decisions.,financeiro,Meus pais cuidam de todas as decisões financeiras.,[sound:829_financial.mp3]
crime,Stealing is a crime.,crime,Roubar é um crime.,[sound:830_crime.mp3]
stage,She walked onto the stage and sang.,palco,Ela subiu ao palco e cantou.,[sound:831_stage.mp3]
ok,Is it ok to sit here?,ok,Está ok sentar aqui?,[sound:832_ok.mp3]
to compare,Let us compare the two answers.,comparar,Vamos comparar as duas respostas.,[sound:833_to_compare.mp3]
authority,The teacher has authority in the classroom.,autoridade,O professor tem autoridade na sala de aula.,[sound:834_authority.mp3]
to miss,I miss my grandmother very much.,sentir falta,Eu sinto muito a falta da minha avó.,[sound:835_to_miss.mp3]
design,I love the design of this notebook.,design,Eu amo o design deste caderno.,[sound:836_design.mp3]
sort,What sort of music do you like?,tipo,Que tipo de música você gosta?,[sound:837_sort.mp3]
one,I have one brother.,um,Eu tenho um irmão.,[sound:838_one.mp3]
to act,It is time to act and help others.,agir,É hora de agir e ajudar os outros.,[sound:839_to_act.mp3]
ten,I have ten fingers on my hands.,dez,Eu tenho dez dedos nas mãos.,[sound:840_ten.mp3]
knowledge,Reading increases your knowledge.,conhecimento,Ler aumenta seu conhecimento.,[sound:841_knowledge.mp3]
gun,The police officer carried a gun.,arma,O policial carregava uma arma.,[sound:842_gun.mp3]
station,We met at the bus station.,estação,Nos encontramos na estação de ônibus.,[sound:843_station.mp3]
blue,The sky is blue today.,azul,O céu está azul hoje.,[sound:844_blue.mp3]
to state,Please state your full name.,declarar,Por favor declare seu nome completo.,[sound:845_to_state.mp3]
strategy,We need a strategy to win the game.,estratégia,Precisamos de uma estratégia para ganhar o jogo.,[sound:846_strategy.mp3]
little,She has a little cat at home.,pequeno,Ela tem um pequeno gato em casa.,[sound:847_little.mp3]
clearly,Please speak clearly in class.,claramente,Por favor fale claramente na aula.,[sound:848_clearly.mp3]
to discuss,We will discuss the story in class.,discutir,Vamos discutir a história na aula.,[sound:849_to_discuss.mp3]
indeed,This is indeed a beautiful day.,de fato,Este é de fato um dia lindo.,[sound:850_indeed.mp3]
force,Nobody can force you to lie.,forçar,Ninguém pode te forçar a mentir.,[sound:851_force.mp3]
truth,Always tell the truth.,verdade,Sempre diga a verdade.,[sound:852_truth.mp3]
song,I love this song.,música,Eu adoro essa música.,[sound:853_song.mp3]
example,Give me an example please.,exemplo,Me dê um exemplo por favor.,[sound:854_example.mp3]
democratic,A democratic country respects everyone.,democrático,Um país democrático respeita todos.,[sound:855_democratic.mp3]
check,Please check your answers.,verificar,Por favor verifique suas respostas.,[sound:856_check.mp3]
truth,The truth is important.,verdade,A verdade é importante.,[sound:857_truth.mp3]
environment,We must protect the environment.,meio ambiente,Devemos proteger o meio ambiente.,[sound:858_environment.mp3]
leg,My leg hurts after running.,perna,Minha perna dói depois de correr.,[sound:859_leg.mp3]
dark,The room is very dark.,escuro,O quarto está muito escuro.,[sound:860_dark.mp3]
public,The park is a public place.,público,O parque é um lugar público.,[sound:861_public.mp3]
various,There are various fruits here.,vários,Há vários frutas aqui.,[sound:862_various.mp3]
rather,I would rather drink water.,preferivelmente,Eu prefiro beber água.,[sound:863_rather.mp3]
laugh,That joke makes me laugh.,rir,Essa piada me faz rir.,[sound:864_laugh.mp3]
guess,Can you guess my number?,adivinhar,Você consegue adivinhar meu número?,[sound:865_guess.mp3]
executive,The executive works in an office.,executivo,O executivo trabalha em um escritório.,[sound:866_executive.mp3]
set,She has a set of pencils.,conjunto,Ela tem um conjunto de lápis.,[sound:867_set.mp3]
study,I study English every day.,estudar,Eu estudo inglês todo dia.,[sound:868_study.mp3]
prove,Can you prove that is true?,provar,Você pode provar que isso é verdade?,[sound:869_prove.mp3]
hang,Let us hang the picture here.,pendurar,Vamos pendurar o quadro aqui.,[sound:870_hang.mp3]
entire,She ate the entire sandwich.,inteiro,Ela comeu o sanduíche inteiro.,[sound:871_entire.mp3]
rock,He threw a rock in the river.,pedra,Ele jogou uma pedra no rio.,[sound:872_rock.mp3]
design,She wants to design a dress.,desenhar,Ela quer desenhar um vestido.,[sound:873_design.mp3]
enough,I have enough water thank you.,suficiente,Eu tenho água suficiente obrigado.,[sound:874_enough.mp3]
forget,Do not forget your homework.,esquecer,Não esqueça sua lição de casa.,[sound:875_forget.mp3]
since,I have lived here since 2020.,desde,Eu moro aqui desde 2020.,[sound:876_since.mp3]
claim,He claims the bike is his.,afirmar,Ele afirma que a bicicleta é dele.,[sound:877_claim.mp3]
note,Write a note for your teacher.,anotação,Escreva uma anotação para sua professora.,[sound:878_note.mp3]
remove,Please remove your shoes inside.,remover,Por favor remova seus sapatos lá dentro.,[sound:879_remove.mp3]
manager,The manager opened the store.,gerente,O gerente abriu a loja.,[sound:880_manager.mp3]
help,Can you help me please?,ajuda,Você pode me dar uma ajuda?,[sound:881_help.mp3]
close,Please close the door slowly.,fechar,Por favor feche a porta devagar.,[sound:882_close.mp3]
sound,That music sounds really nice.,soar,Essa música soa muito bem.,[sound:883_sound.mp3]
enjoy,I enjoy reading good books.,curtir,Eu curto ler bons livros.,[sound:884_enjoy.mp3]
network,The school has a fast network.,rede,A escola tem uma rede rápida.,[sound:885_network.mp3]
legal,That rule is not legal here.,legal,Essa regra não é legal aqui.,[sound:886_legal.mp3]
religious,She goes to a religious school.,religioso,Ela vai a uma escola religiosa.,[sound:887_religious.mp3]
cold,The water is very cold today.,frio,A água está muito fria hoje.,[sound:888_cold.mp3]
form,We form a line before class.,formar,Nós formamos uma fila antes da aula.,[sound:889_form.mp3]
final,This is the final question.,final,Esta é a questão final.,[sound:890_final.mp3]
main,This is the main street here.,principal,Esta é a rua principal aqui.,[sound:891_main.mp3]
science,I love my science class.,ciência,Eu adoro minha aula de ciência.,[sound:892_science.mp3]
green,The grass is green and fresh.,verde,A grama é verde e fresca.,[sound:893_green.mp3]
memory,She has a great memory.,memória,Ela tem uma ótima memória.,[sound:894_memory.mp3]
card,I gave her a birthday card.,cartão,Eu dei a ela um cartão de aniversário.,[sound:895_card.mp3]
above,The bird flew above the tree.,acima,O pássaro voou acima da árvore.,[sound:896_above.mp3]
seat,Please take your seat now.,assento,Por favor ocupe seu assento agora.,[sound:897_seat.mp3]
cell,Every plant has a tiny cell.,célula,Cada planta tem uma pequena célula.,[sound:898_cell.mp3]
establish,They want to establish a club.,estabelecer,Eles querem estabelecer um clube.,[sound:899_establish.mp3]
nice,She is a very nice person.,legal,Ela é uma pessoa muito legal.,[sound:900_nice.mp3]
trial,The team had one final trial.,tentativa,O time teve uma última tentativa.,[sound:901_trial.mp3]
expert,She is an expert in science.,especialista,Ela é uma especialista em ciências.,[sound:902_expert.mp3]
that,I know that you are right.,que,Eu sei que você está certo.,[sound:903_that.mp3]
spring,Flowers bloom in spring.,primavera,As flores desabrocham na primavera.,[sound:904_spring.mp3]
firm,He has a firm handshake.,firme,Ele tem um aperto de mão firme.,[sound:905_firm.mp3]
Democrat,The Democrat voted for the new law.,democrata,O democrata votou pela nova lei.,[sound:906_democrat.mp3]
radio,We listen to music on the radio.,rádio,Nós ouvimos música no rádio.,[sound:907_radio.mp3]
to visit,I want to visit my grandma.,visitar,Eu quero visitar minha avó.,[sound:908_to_visit.mp3]
management,Good management helps the team work well.,gestão,Uma boa gestão ajuda a equipe a trabalhar bem.,[sound:909_management.mp3]
to care,I care about my friends.,cuidar,Eu me importo com meus amigos.,[sound:910_to_care.mp3]
to avoid,Try to avoid eating too much sugar.,evitar,Tente evitar comer muito açúcar.,[sound:911_to_avoid.mp3]
to imagine,I like to imagine flying in the sky.,imaginar,Eu gosto de imaginar voando no céu.,[sound:912_to_imagine.mp3]
tonight,We are watching a movie tonight.,esta noite,Nós vamos assistir um filme esta noite.,[sound:913_tonight.mp3]
huge,The elephant is huge.,enorme,O elefante é enorme.,[sound:914_huge.mp3]
ball,The kids kicked the ball hard.,bola,As crianças chutaram a bola com força.,[sound:915_ball.mp3]
no,There is no milk in the fridge.,não,Não há leite na geladeira.,[sound:916_no.mp3]
close,Please close the door gently.,fechar,Por favor feche a porta gentilmente.,[sound:917_close.mp3]
to finish,I need to finish my homework.,terminar,Eu preciso terminar minha lição de casa.,[sound:918_to_finish.mp3]
yourself,Believe in yourself always.,você mesmo,Acredite em você mesmo sempre.,[sound:919_yourself.mp3]
talk,We had a long talk after school.,conversa,Nós tivemos uma longa conversa depois da escola.,[sound:920_talk.mp3]
theory,The teacher explained a new theory.,teoria,A professora explicou uma nova teoria.,[sound:921_theory.mp3]
impact,The news had a big impact on us.,impacto,A notícia teve um grande impacto em nós.,[sound:922_impact.mp3]
