"major"|"She chose history as her major."|"A smiling college student pointing at a history book in front of a university building, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"majority"|"The majority of students passed the test."|"A classroom of happy students holding graded test papers, most showing good marks, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"maker"|"He's a furniture maker who works with wood."|"A craftsman sanding a wooden chair in a workshop surrounded by wood shavings, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"makeup"|"She puts on makeup before leaving the house."|"A woman applying lipstick in front of a mirror near her front door, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"male"|"The male lion has a large mane."|"A proud male lion with a big fluffy mane standing on a grassy savanna, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"male"|"The nurse asked if the patient was a male or female."|"A nurse with a clipboard talking to a patient lying in a hospital bed, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"mall"|"We spent the afternoon at the mall."|"Two friends walking through a bright shopping mall with colorful store signs and bags, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"man"|"A tall man was standing at the door."|"A very tall man standing in front of a closed door looking forward, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"management"|"The management decided to cut costs."|"A group of serious suited people sitting around a table in a boardroom meeting, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"manager"|"I need to speak with the manager."|"A customer talking to a manager in a shirt and tie standing behind a store counter, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"managing"|"She has a managing role at the company."|"A confident woman at a desk leading a team meeting in a bright office, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"mandate"|"The new law was a government mandate."|"An official in a suit signing a large document with a government seal on it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"manner"|"He spoke in a very calm manner."|"A relaxed man speaking gently to a friend sitting together on a park bench, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"mansion"|"The old mansion at the end of the street was abandoned."|"A large old dark mansion at the end of a quiet street with overgrown plants, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"manual"|"I lost the manual for the washing machine."|"A person looking confused beside a washing machine holding an open empty drawer, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"manufacturer"|"The manufacturer offers a two-year warranty."|"A factory worker handing a warranty certificate to a smiling customer at a counter, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"manufacturing"|"The city relies heavily on manufacturing jobs."|"A city skyline with large factories and workers in helmets on an assembly line, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"many"|"How many people are coming to the party?"|"A person at a door looking surprised at a large crowd of guests arriving for a party, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"map"|"We looked at the map to find the hotel."|"Two travelers unfolding a large paper map on a street looking for a hotel, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
