"refrigerator"|"Put the leftovers in the refrigerator."|"geladeira(substantivo)"|"Coloque as sobras na geladeira."
"refuge"|"They found refuge in a small church during the storm."|"refúgio(substantivo)"|"Eles encontraram refúgio em uma pequena igreja durante a tempestade."
"refugee"|"The family arrived as refugees from a war zone."|"refugiado(substantivo)"|"A família chegou como refugiada de uma zona de guerra."
"regard"|"She has no regard for other people's feelings."|"consideração/respeito(substantivo)"|"Ela não tem nenhuma consideração pelos sentimentos dos outros."
"regard"|"With regard to your question, I'll answer shortly."|"em relação a(preposição)"|"Com relação à sua pergunta, responderei em breve."
"regarding"|"I have a few questions regarding the contract."|"em relação a(preposição)"|"Tenho algumas perguntas em relação ao contrato."
"regardless"|"She kept going, regardless of the rain."|"independentemente(advérbio)"|"Ela continuou andando, independentemente da chuva."
"regime"|"The country suffered under a harsh regime for decades."|"regime(substantivo)"|"O país sofreu sob um regime duro por décadas."
"region"|"This region is known for its wine."|"região(substantivo)"|"Essa região é conhecida pelo seu vinho."
"regional"|"They speak a regional dialect in that area."|"regional(adjetivo)"|"Eles falam um dialeto regional naquela área."
"regular"|"We have a regular meeting every Monday morning."|"regular/habitual(adjetivo)"|"Temos uma reunião regular toda segunda-feira de manhã."
"regularly"|"You should regularly back up your files."|"regularmente(advérbio)"|"Você deve fazer backup dos seus arquivos regularmente."
"regulation"|"There are strict regulations about food safety."|"regulamentação(substantivo)"|"Existem regulamentações rígidas sobre segurança alimentar."
"regulator"|"The financial regulator launched an investigation."|"regulador(substantivo)"|"O regulador financeiro abriu uma investigação."
"regulatory"|"All products must meet regulatory standards."|"regulatório(adjetivo)"|"Todos os produtos devem atender aos padrões regulatórios."
"rehabilitation"|"He went through months of rehabilitation after the accident."|"reabilitação(substantivo)"|"Ele passou por meses de reabilitação após o acidente."
"related"|"These two problems are closely related."|"relacionado(adjetivo)"|"Esses dois problemas estão intimamente relacionados."
"relation"|"There's a direct relation between sleep and mood."|"relação(substantivo)"|"Há uma relação direta entre o sono e o humor."
"relationship"|"They've been in a relationship for three years."|"relacionamento(substantivo)"|"Eles estão em um relacionamento há três anos."
"relative"|"I'm staying with a relative while I look for an apartment."|"parente(substantivo)"|"Estou hospedado na casa de um parente enquanto procuro apartamento."
"relative"|"The cost is relative to the quality of the product."|"relativo(adjetivo)"|"O custo é relativo à qualidade do produto."
"relatively"|"The exam was relatively easy compared to last year's."|"relativamente(advérbio)"|"A prova foi relativamente fácil comparada à do ano passado."
"release"|"The album release is scheduled for next Friday."|"lançamento/liberação(substantivo)"|"O lançamento do álbum está previsto para a próxima sexta."
"relevant"|"Please include only relevant information in your report."|"relevante(adjetivo)"|"Por favor, inclua apenas informações relevantes no seu relatório."
"reliability"|"The reliability of this car brand is well known."|"confiabilidade(substantivo)"|"A confiabilidade dessa marca de carro é bem conhecida."
"reliable"|"She's the most reliable person on the team."|"confiável(adjetivo)"|"Ela é a pessoa mais confiável da equipe."
"relief"|"It was such a relief to hear she was okay."|"alívio(substantivo)"|"Foi um alívio imenso saber que ela estava bem."
"religion"|"Religion plays an important role in her life."|"religião(substantivo)"|"A religião tem um papel importante na vida dela."
"religious"|"They follow strict religious practices."|"religioso(adjetivo)"|"Eles seguem práticas religiosas rígidas."
"reluctant"|"He was reluctant to ask for help."|"relutante(adjetivo)"|"Ele estava relutante em pedir ajuda."
"remaining"|"Use the remaining ingredients to make a soup."|"restante(adjetivo)"|"Use os ingredientes restantes para fazer uma sopa."
"remark"|"His remark about her work was unnecessary."|"comentário/observação(substantivo)"|"O comentário dele sobre o trabalho dela foi desnecessário."
"remarkable"|"She has a remarkable memory for names."|"notável/impressionante(adjetivo)"|"Ela tem uma memória impressionante para nomes."
"reminder"|"I set a reminder on my phone for the meeting."|"lembrete(substantivo)"|"Coloquei um lembrete no celular para a reunião."
"remote"|"They live in a remote village with no internet."|"remoto/isolado(adjetivo)"|"Eles moram em uma vila remota sem internet."
"removal"|"The removal of the old carpet took all morning."|"remoção(substantivo)"|"A remoção do tapete velho levou a manhã toda."
"rent"|"The rent for this apartment is too high."|"aluguel(substantivo)"|"O aluguel desse apartamento é muito caro."
"rental"|"We picked up the rental car at the airport."|"aluguel/locação(substantivo)"|"Pegamos o carro alugado no aeroporto."
"repair"|"The repair took longer than expected."|"conserto(substantivo)"|"O conserto demorou mais do que o esperado."
"repeatedly"|"She repeatedly asked him to lower the volume."|"repetidamente(advérbio)"|"Ela pediu repetidamente para ele baixar o volume."
"replacement"|"We need a replacement for the broken part."|"substituto/peça substituta(substantivo)"|"Precisamos de um substituto para a peça quebrada."
"report"|"The report was due on Friday."|"relatório(substantivo)"|"O relatório tinha prazo para sexta-feira."
"reportedly"|"The fire reportedly started in the kitchen."|"segundo relatos(advérbio)"|"Segundo relatos, o incêndio começou na cozinha."
"reporter"|"The reporter interviewed the mayor."|"repórter(substantivo)"|"O repórter entrevistou o prefeito."
"reporting"|"The reporting on the accident was thorough."|"cobertura jornalística(substantivo)"|"A cobertura jornalística do acidente foi completa."
"representation"|"The union fought for better representation."|"representação(substantivo)"|"O sindicato lutou por uma representação melhor."
"representative"|"She met with her congressional representative."|"representante(substantivo)"|"Ela se reuniu com seu representante no congresso."
"representative"|"The sample is representative of the whole group."|"representativo(adjetivo)"|"A amostra é representativa do grupo inteiro."
"republic"|"France is a democratic republic."|"república(substantivo)"|"A França é uma república democrática."
"Republican"|"The Republican won the Senate seat."|"republicano(substantivo)"|"O republicano ganhou a cadeira no Senado."
"republican"|"She comes from a republican family."|"republicano(adjetivo)"|"Ela vem de uma família republicana."
"reputation"|"He has a reputation for being honest."|"reputação(substantivo)"|"Ele tem reputação de ser honesto."
"request"|"She made a request to leave early."|"pedido/solicitação(substantivo)"|"Ela fez um pedido para sair mais cedo."
"required"|"A valid ID is required to enter."|"obrigatório/exigido(adjetivo)"|"Um documento válido é obrigatório para entrar."
"requirement"|"A degree is a requirement for this job."|"requisito/exigência(substantivo)"|"Um diploma é um requisito para esse trabalho."
"rescue"|"The rescue took place at sea."|"resgate(substantivo)"|"O resgate aconteceu no mar."
"research"|"The research took years to complete."|"pesquisa(substantivo)"|"A pesquisa levou anos para ser concluída."
"researcher"|"The researcher published her findings."|"pesquisador(substantivo)"|"A pesquisadora publicou suas descobertas."
"reservation"|"I made a reservation for two at 7 p.m."|"reserva(substantivo)"|"Fiz uma reserva para dois às 19h."
"reserve"|"The nature reserve is home to rare birds."|"reserva natural(substantivo)"|"A reserva natural abriga pássaros raros."
"residence"|"His residence is just outside the city."|"residência(substantivo)"|"A residência dele fica nos arredores da cidade."
"resident"|"Every resident received a notice in the mail."|"morador/residente(substantivo)"|"Cada morador recebeu um aviso pelo correio."
"residential"|"This is a quiet residential neighborhood."|"residencial(adjetivo)"|"Este é um bairro residencial tranquilo."
"resistance"|"There was strong resistance to the new policy."|"resistência(substantivo)"|"Houve grande resistência à nova política."
"resolution"|"The board passed a resolution to cut costs."|"resolução/decisão(substantivo)"|"O conselho aprovou uma resolução para cortar custos."
"resort"|"They spent the week at a beach resort."|"resort/complexo turístico(substantivo)"|"Eles passaram a semana em um resort de praia."
"resource"|"Water is our most important natural resource."|"recurso(substantivo)"|"A água é o nosso recurso natural mais importante."
"respect"|"She earned the respect of her colleagues."|"respeito(substantivo)"|"Ela conquistou o respeito dos colegas."
"respect"|"In respect to your question, I have no answer."|"com relação a(preposição)"|"Com relação à sua pergunta, não tenho resposta."
"respectively"|"Tom and Ana scored 90 and 85, respectively."|"respectivamente(advérbio)"|"Tom e Ana tiraram 90 e 85, respectivamente."
"respondent"|"Each respondent answered twenty questions."|"respondente/entrevistado(substantivo)"|"Cada entrevistado respondeu a vinte perguntas."
"response"|"His response surprised everyone in the room."|"resposta(substantivo)"|"A resposta dele surpreendeu todos na sala."
"response"|"In response to the complaint, they issued a refund."|"em resposta a(preposição)"|"Em resposta à reclamação, eles emitiram o reembolso."
"responsibility"|"It's your responsibility to lock the door."|"responsabilidade(substantivo)"|"É sua responsabilidade trancar a porta."
"responsible"|"She is responsible for the whole project."|"responsável(adjetivo)"|"Ela é responsável pelo projeto inteiro."
"rest"|"I need a few days of rest."|"descanso(substantivo)"|"Preciso de alguns dias de descanso."
"restaurant"|"We found a great restaurant downtown."|"restaurante(substantivo)"|"Encontramos um ótimo restaurante no centro."
"restriction"|"There is a restriction on loud music after 10 p.m."|"restrição(substantivo)"|"Há uma restrição para música alta após as 22h."
"result"|"The test result came back negative."|"resultado(substantivo)"|"O resultado do exame veio negativo."
"retail"|"The retail price is higher than the wholesale price."|"varejista/de varejo(adjetivo)"|"O preço de varejo é mais alto do que o preço no atacado."
"retailer"|"The retailer offered a discount on weekends."|"varejista(substantivo)"|"O varejista ofereceu desconto nos fins de semana."
"retired"|"My retired neighbor gardens every morning."|"aposentado(adjetivo)"|"Meu vizinho aposentado cuida do jardim toda manhã."
"retirement"|"He celebrated his retirement with a big party."|"aposentadoria(substantivo)"|"Ele celebrou sua aposentadoria com uma grande festa."
"retreat"|"The team went on a weekend retreat."|"retiro(substantivo)"|"A equipe foi a um retiro de fim de semana."
"return"|"His return home was a big surprise."|"retorno/volta(substantivo)"|"A volta dele para casa foi uma grande surpresa."
"revelation"|"The ending of that movie was a total revelation."|"revelação(substantivo)"|"O final daquele filme foi uma revelação total."
"revenue"|"The company's revenue doubled this year."|"receita/faturamento(substantivo)"|"O faturamento da empresa dobrou este ano."
